question,answer
"t0:0.0, p0:85.88, v0:-0.72.2.0? ",84.34
"t0:0.0, p0:93.66, v0:0.14.2.0? ",93.84
"t0:0.0, p0:82.79, v0:0.83.2.0? ",84.35
"t0:0.0, p0:44.36, v0:-0.84.2.0? ",42.58
"t0:0.0, p0:37.14, v0:-0.06.2.0? ",36.92
"t0:0.0, p0:67.2, v0:-0.81.2.0? ",65.48
"t0:0.0, p0:6.74, v0:0.81.2.0? ",8.26
"t0:0.0, p0:12.37, v0:-0.02.2.0? ",12.23
"t0:0.0, p0:26.59, v0:-0.09.2.0? ",26.31
"t0:0.0, p0:40.2, v0:0.54.2.0? ",41.18
"t0:0.0, p0:40.83, v0:-0.75.2.0? ",39.23
"t0:0.0, p0:99.24, v0:0.93.2.0? ",101.0
"t0:0.0, p0:57.58, v0:-0.55.2.0? ",56.38
"t0:0.0, p0:47.82, v0:0.45.2.0? ",48.62
"t0:0.0, p0:83.04, v0:-0.65.2.0? ",81.64
"t0:0.0, p0:40.51, v0:-0.46.2.0? ",39.49
"t0:0.0, p0:40.54, v0:-0.82.2.0? ",38.8
"t0:0.0, p0:23.85, v0:-0.41.2.0? ",22.93
"t0:0.0, p0:15.05, v0:-0.06.2.0? ",14.83
"t0:0.0, p0:63.11, v0:0.8.2.0? ",64.61
"t0:0.0, p0:44.85, v0:-0.64.2.0? ",43.47
"t0:0.0, p0:34.23, v0:-0.36.2.0? ",33.41
"t0:0.0, p0:69.83, v0:-0.41.2.0? ",68.91
"t0:0.0, p0:94.31, v0:0.3.2.0? ",94.81
"t0:0.0, p0:22.0, v0:-0.18.2.0? ",21.54
"t0:0.0, p0:52.93, v0:0.7.2.0? ",54.23
"t0:0.0, p0:50.09, v0:-0.52.2.0? ",48.95
"t0:0.0, p0:54.37, v0:0.55.2.0? ",55.37
"t0:0.0, p0:27.6, v0:0.65.2.0? ",28.8
"t0:0.0, p0:10.79, v0:0.74.2.0? ",12.17
"t0:0.0, p0:8.95, v0:-0.85.2.0? ",7.15
"t0:0.0, p0:57.03, v0:-0.46.2.0? ",56.01
"t0:0.0, p0:68.65, v0:-0.54.2.0? ",67.47
"t0:0.0, p0:78.13, v0:-0.1.2.0? ",77.83
"t0:0.0, p0:13.24, v0:-0.45.2.0? ",12.24
"t0:0.0, p0:87.18, v0:-0.09.2.0? ",86.9
"t0:0.0, p0:57.46, v0:-0.13.2.0? ",57.1
"t0:0.0, p0:44.51, v0:-0.88.2.0? ",42.65
"t0:0.0, p0:45.77, v0:0.34.2.0? ",46.35
"t0:0.0, p0:50.46, v0:-0.39.2.0? ",49.58
"t0:0.0, p0:40.49, v0:-0.71.2.0? ",38.97
"t0:0.0, p0:32.93, v0:0.21.2.0? ",33.25
"t0:0.0, p0:76.78, v0:0.03.2.0? ",76.74
"t0:0.0, p0:15.16, v0:-0.96.2.0? ",13.14
"t0:0.0, p0:20.3, v0:0.88.2.0? ",21.96
"t0:0.0, p0:99.59, v0:0.87.2.0? ",101.23
"t0:0.0, p0:23.32, v0:0.84.2.0? ",24.9
"t0:0.0, p0:73.94, v0:-0.61.2.0? ",72.62
"t0:0.0, p0:99.58, v0:-0.37.2.0? ",98.74
"t0:0.0, p0:92.41, v0:0.12.2.0? ",92.55
"t0:0.0, p0:77.38, v0:0.05.2.0? ",77.38
"t0:0.0, p0:3.12, v0:0.89.2.0? ",4.8
"t0:0.0, p0:67.48, v0:0.53.2.0? ",68.44
"t0:0.0, p0:58.81, v0:-0.03.2.0? ",58.65
"t0:0.0, p0:62.39, v0:-0.49.2.0? ",61.31
"t0:0.0, p0:17.68, v0:0.44.2.0? ",18.46
"t0:0.0, p0:16.82, v0:0.81.2.0? ",18.34
"t0:0.0, p0:42.02, v0:0.12.2.0? ",42.16
"t0:0.0, p0:90.33, v0:0.08.2.0? ",90.39
"t0:0.0, p0:33.53, v0:-0.81.2.0? ",31.81
"t0:0.0, p0:60.48, v0:-0.93.2.0? ",58.52
"t0:0.0, p0:13.21, v0:-0.66.2.0? ",11.79
"t0:0.0, p0:84.9, v0:0.28.2.0? ",85.36
"t0:0.0, p0:14.98, v0:0.34.2.0? ",15.56
"t0:0.0, p0:80.83, v0:-0.53.2.0? ",79.67
"t0:0.0, p0:44.49, v0:-0.82.2.0? ",42.75
"t0:0.0, p0:62.24, v0:0.63.2.0? ",63.4
"t0:0.0, p0:64.01, v0:-0.1.2.0? ",63.71
"t0:0.0, p0:87.64, v0:-0.24.2.0? ",87.06
"t0:0.0, p0:4.49, v0:0.27.2.0? ",4.93
"t0:0.0, p0:70.7, v0:0.47.2.0? ",71.54
"t0:0.0, p0:21.59, v0:0.8.2.0? ",23.09
"t0:0.0, p0:55.29, v0:-0.19.2.0? ",54.81
"t0:0.0, p0:28.58, v0:-0.74.2.0? ",27.0
"t0:0.0, p0:49.36, v0:0.4.2.0? ",50.06
"t0:0.0, p0:14.04, v0:0.21.2.0? ",14.36
"t0:0.0, p0:70.63, v0:-0.32.2.0? ",69.89
"t0:0.0, p0:14.35, v0:-0.97.2.0? ",12.31
"t0:0.0, p0:28.35, v0:-0.95.2.0? ",26.35
"t0:0.0, p0:4.49, v0:0.35.2.0? ",5.09
"t0:0.0, p0:85.22, v0:0.09.2.0? ",85.3
"t0:0.0, p0:4.27, v0:0.51.2.0? ",5.19
"t0:0.0, p0:53.18, v0:0.87.2.0? ",54.82
"t0:0.0, p0:22.98, v0:0.9.2.0? ",24.68
"t0:0.0, p0:29.22, v0:-0.86.2.0? ",27.4
"t0:0.0, p0:2.48, v0:0.07.2.0? ",2.52
"t0:0.0, p0:99.16, v0:-0.22.2.0? ",98.62
"t0:0.0, p0:87.85, v0:0.68.2.0? ",89.11
"t0:0.0, p0:0.66, v0:-0.58.2.0? ",0.0
"t0:0.0, p0:9.81, v0:-0.52.2.0? ",8.67
"t0:0.0, p0:46.24, v0:0.49.2.0? ",47.12
"t0:0.0, p0:47.02, v0:-0.17.2.0? ",46.58
"t0:0.0, p0:43.85, v0:-0.2.2.0? ",43.35
"t0:0.0, p0:32.85, v0:0.0.2.0? ",32.75
"t0:0.0, p0:85.37, v0:-0.96.2.0? ",83.35
"t0:0.0, p0:81.26, v0:-0.74.2.0? ",79.68
"t0:0.0, p0:39.76, v0:-0.37.2.0? ",38.92
"t0:0.0, p0:5.56, v0:-0.94.2.0? ",3.58
"t0:0.0, p0:50.42, v0:0.86.2.0? ",52.04
"t0:0.0, p0:73.03, v0:0.42.2.0? ",73.77
"t0:0.0, p0:92.19, v0:0.62.2.0? ",93.33
"t0:0.0, p0:74.58, v0:0.48.2.0? ",75.44
"t0:0.0, p0:38.22, v0:-0.5.2.0? ",37.12
"t0:0.0, p0:12.09, v0:-0.11.2.0? ",11.77
"t0:0.0, p0:49.81, v0:0.29.2.0? ",50.29
"t0:0.0, p0:70.05, v0:0.72.2.0? ",71.39
"t0:0.0, p0:24.07, v0:-0.97.2.0? ",22.03
"t0:0.0, p0:18.21, v0:-0.22.2.0? ",17.67
"t0:0.0, p0:20.36, v0:-0.82.2.0? ",18.62
"t0:0.0, p0:96.02, v0:-0.89.2.0? ",94.14
"t0:0.0, p0:13.12, v0:-0.75.2.0? ",11.52
"t0:0.0, p0:91.25, v0:0.56.2.0? ",92.27
"t0:0.0, p0:47.36, v0:0.76.2.0? ",48.78
"t0:0.0, p0:79.47, v0:0.19.2.0? ",79.75
"t0:0.0, p0:44.35, v0:-0.5.2.0? ",43.25
"t0:0.0, p0:49.18, v0:1.0.2.0? ",51.08
"t0:0.0, p0:46.64, v0:-0.54.2.0? ",45.46
"t0:0.0, p0:34.13, v0:0.87.2.0? ",35.77
"t0:0.0, p0:75.24, v0:0.77.2.0? ",76.68
"t0:0.0, p0:9.83, v0:-0.31.2.0? ",9.11
"t0:0.0, p0:14.02, v0:-0.08.2.0? ",13.76
"t0:0.0, p0:91.25, v0:0.78.2.0? ",92.71
"t0:0.0, p0:96.58, v0:-0.35.2.0? ",95.78
"t0:0.0, p0:98.39, v0:-0.88.2.0? ",96.53
"t0:0.0, p0:92.88, v0:0.6.2.0? ",93.98
"t0:0.0, p0:45.71, v0:-1.0.2.0? ",43.61
"t0:0.0, p0:54.67, v0:-0.13.2.0? ",54.31
"t0:0.0, p0:2.14, v0:-0.78.2.0? ",0.48
"t0:0.0, p0:41.38, v0:-0.11.2.0? ",41.06
"t0:0.0, p0:78.45, v0:0.15.2.0? ",78.65
"t0:0.0, p0:54.05, v0:0.9.2.0? ",55.75
"t0:0.0, p0:37.33, v0:0.43.2.0? ",38.09
"t0:0.0, p0:42.46, v0:0.71.2.0? ",43.78
"t0:0.0, p0:63.52, v0:-0.75.2.0? ",61.92
"t0:0.0, p0:39.72, v0:-0.36.2.0? ",38.9
"t0:0.0, p0:60.04, v0:0.25.2.0? ",60.44
"t0:0.0, p0:73.18, v0:0.76.2.0? ",74.6
"t0:0.0, p0:57.79, v0:-0.27.2.0? ",57.15
"t0:0.0, p0:96.78, v0:0.11.2.0? ",96.9
"t0:0.0, p0:65.88, v0:0.86.2.0? ",67.5
"t0:0.0, p0:53.13, v0:-0.05.2.0? ",52.93
"t0:0.0, p0:99.29, v0:0.31.2.0? ",99.81
"t0:0.0, p0:26.9, v0:0.84.2.0? ",28.48
"t0:0.0, p0:15.84, v0:-0.87.2.0? ",14.0
"t0:0.0, p0:38.48, v0:-0.69.2.0? ",37.0
"t0:0.0, p0:78.47, v0:-0.42.2.0? ",77.53
"t0:0.0, p0:48.57, v0:0.31.2.0? ",49.09
"t0:0.0, p0:88.76, v0:-0.16.2.0? ",88.34
"t0:0.0, p0:44.32, v0:0.64.2.0? ",45.5
"t0:0.0, p0:33.61, v0:0.41.2.0? ",34.33
"t0:0.0, p0:80.61, v0:0.04.2.0? ",80.59
"t0:0.0, p0:5.76, v0:-0.42.2.0? ",4.82
"t0:0.0, p0:37.72, v0:-0.08.2.0? ",37.46
"t0:0.0, p0:34.97, v0:-0.03.2.0? ",34.81
"t0:0.0, p0:55.73, v0:-0.58.2.0? ",54.47
"t0:0.0, p0:3.63, v0:0.17.2.0? ",3.87
"t0:0.0, p0:96.07, v0:-0.94.2.0? ",94.09
"t0:0.0, p0:14.68, v0:0.82.2.0? ",16.22
"t0:0.0, p0:9.89, v0:-0.39.2.0? ",9.01
"t0:0.0, p0:57.91, v0:-0.46.2.0? ",56.89
"t0:0.0, p0:76.98, v0:-0.05.2.0? ",76.78
"t0:0.0, p0:19.82, v0:-0.45.2.0? ",18.82
"t0:0.0, p0:12.02, v0:-0.02.2.0? ",11.88
"t0:0.0, p0:42.31, v0:0.15.2.0? ",42.51
"t0:0.0, p0:77.74, v0:0.59.2.0? ",78.82
"t0:0.0, p0:28.72, v0:-0.47.2.0? ",27.68
"t0:0.0, p0:8.41, v0:-0.75.2.0? ",6.81
"t0:0.0, p0:43.51, v0:0.31.2.0? ",44.03
"t0:0.0, p0:68.29, v0:-0.03.2.0? ",68.13
"t0:0.0, p0:73.89, v0:-0.63.2.0? ",72.53
"t0:0.0, p0:61.76, v0:-0.46.2.0? ",60.74
"t0:0.0, p0:31.81, v0:0.25.2.0? ",32.21
"t0:0.0, p0:99.26, v0:0.11.2.0? ",99.38
"t0:0.0, p0:7.48, v0:-0.45.2.0? ",6.48
"t0:0.0, p0:49.04, v0:-0.8.2.0? ",47.34
"t0:0.0, p0:13.68, v0:-0.61.2.0? ",12.36
"t0:0.0, p0:27.53, v0:0.94.2.0? ",29.31
"t0:0.0, p0:13.96, v0:0.97.2.0? ",15.8
"t0:0.0, p0:3.01, v0:0.97.2.0? ",4.85
"t0:0.0, p0:13.73, v0:-0.13.2.0? ",13.37
"t0:0.0, p0:50.23, v0:0.22.2.0? ",50.57
"t0:0.0, p0:95.38, v0:0.77.2.0? ",96.82
"t0:0.0, p0:82.06, v0:0.88.2.0? ",83.72
"t0:0.0, p0:57.74, v0:-0.52.2.0? ",56.6
"t0:0.0, p0:69.68, v0:0.3.2.0? ",70.18
"t0:0.0, p0:68.25, v0:-0.78.2.0? ",66.59
"t0:0.0, p0:59.53, v0:0.85.2.0? ",61.13
"t0:0.0, p0:10.03, v0:-0.67.2.0? ",8.59
"t0:0.0, p0:95.39, v0:-0.68.2.0? ",93.93
"t0:0.0, p0:58.29, v0:-0.27.2.0? ",57.65
"t0:0.0, p0:17.4, v0:-0.65.2.0? ",16.0
"t0:0.0, p0:28.43, v0:0.84.2.0? ",30.01
"t0:0.0, p0:49.66, v0:0.96.2.0? ",51.48
"t0:0.0, p0:47.51, v0:0.91.2.0? ",49.23
"t0:0.0, p0:49.79, v0:-0.89.2.0? ",47.91
"t0:0.0, p0:62.47, v0:0.33.2.0? ",63.03
"t0:0.0, p0:25.97, v0:0.87.2.0? ",27.61
"t0:0.0, p0:5.4, v0:0.2.2.0? ",5.7
"t0:0.0, p0:53.67, v0:-0.29.2.0? ",52.99
"t0:0.0, p0:29.51, v0:-0.8.2.0? ",27.81
"t0:0.0, p0:15.88, v0:-0.08.2.0? ",15.62
"t0:0.0, p0:12.71, v0:-0.05.2.0? ",12.51
"t0:0.0, p0:25.18, v0:-0.83.2.0? ",23.42
"t0:0.0, p0:74.98, v0:0.34.2.0? ",75.56
"t0:0.0, p0:50.58, v0:-0.25.2.0? ",49.98
"t0:0.0, p0:33.03, v0:0.53.2.0? ",33.99
"t0:0.0, p0:4.0, v0:0.67.2.0? ",5.24
"t0:0.0, p0:49.84, v0:-0.09.2.0? ",49.56
"t0:0.0, p0:30.29, v0:0.78.2.0? ",31.75
"t0:0.0, p0:61.64, v0:0.45.2.0? ",62.44
"t0:0.0, p0:14.66, v0:0.04.2.0? ",14.64
"t0:0.0, p0:31.32, v0:-0.71.2.0? ",29.8
"t0:0.0, p0:89.06, v0:-0.71.2.0? ",87.54
"t0:0.0, p0:59.91, v0:0.15.2.0? ",60.11
"t0:0.0, p0:5.86, v0:0.45.2.0? ",6.66
"t0:0.0, p0:43.09, v0:0.89.2.0? ",44.77
"t0:0.0, p0:33.94, v0:-0.1.2.0? ",33.64
"t0:0.0, p0:98.51, v0:-0.25.2.0? ",97.91
"t0:0.0, p0:79.02, v0:-0.36.2.0? ",78.2
"t0:0.0, p0:65.32, v0:-0.89.2.0? ",63.44
"t0:0.0, p0:10.95, v0:-0.07.2.0? ",10.71
"t0:0.0, p0:71.72, v0:0.86.2.0? ",73.34
"t0:0.0, p0:84.75, v0:0.53.2.0? ",85.71
"t0:0.0, p0:77.39, v0:0.56.2.0? ",78.41
"t0:0.0, p0:26.05, v0:-0.05.2.0? ",25.85
"t0:0.0, p0:64.49, v0:0.17.2.0? ",64.73
"t0:0.0, p0:70.0, v0:-0.11.2.0? ",69.68
"t0:0.0, p0:6.35, v0:-0.43.2.0? ",5.39
"t0:0.0, p0:15.77, v0:0.9.2.0? ",17.47
"t0:0.0, p0:38.68, v0:-0.44.2.0? ",37.7
"t0:0.0, p0:84.27, v0:0.41.2.0? ",84.99
"t0:0.0, p0:60.88, v0:0.45.2.0? ",61.68
"t0:0.0, p0:96.83, v0:-0.92.2.0? ",94.89
"t0:0.0, p0:21.23, v0:-0.53.2.0? ",20.07
"t0:0.0, p0:16.95, v0:0.79.2.0? ",18.43
"t0:0.0, p0:13.48, v0:0.73.2.0? ",14.84
"t0:0.0, p0:20.55, v0:-0.91.2.0? ",18.63
"t0:0.0, p0:8.11, v0:0.79.2.0? ",9.59
"t0:0.0, p0:51.99, v0:0.92.2.0? ",53.73
"t0:0.0, p0:41.63, v0:0.85.2.0? ",43.23
"t0:0.0, p0:48.88, v0:-0.2.2.0? ",48.38
"t0:0.0, p0:93.35, v0:-0.08.2.0? ",93.09
"t0:0.0, p0:33.81, v0:0.06.2.0? ",33.83
"t0:0.0, p0:44.6, v0:0.72.2.0? ",45.94
"t0:0.0, p0:30.87, v0:0.59.2.0? ",31.95
"t0:0.0, p0:77.97, v0:-0.21.2.0? ",77.45
"t0:0.0, p0:16.75, v0:-0.49.2.0? ",15.67
"t0:0.0, p0:92.64, v0:-0.99.2.0? ",90.56
"t0:0.0, p0:69.81, v0:-0.4.2.0? ",68.91
"t0:0.0, p0:26.22, v0:-0.64.2.0? ",24.84
"t0:0.0, p0:31.09, v0:-0.69.2.0? ",29.61
"t0:0.0, p0:86.36, v0:-0.15.2.0? ",85.96
"t0:0.0, p0:31.65, v0:0.58.2.0? ",32.71
"t0:0.0, p0:56.37, v0:-0.56.2.0? ",55.15
"t0:0.0, p0:63.51, v0:-0.25.2.0? ",62.91
"t0:0.0, p0:84.36, v0:0.27.2.0? ",84.8
"t0:0.0, p0:66.85, v0:-0.02.2.0? ",66.71
"t0:0.0, p0:6.4, v0:0.6.2.0? ",7.5
"t0:0.0, p0:54.93, v0:-0.88.2.0? ",53.07
"t0:0.0, p0:26.59, v0:-0.99.2.0? ",24.51
"t0:0.0, p0:31.26, v0:-0.11.2.0? ",30.94
"t0:0.0, p0:71.32, v0:-0.78.2.0? ",69.66
"t0:0.0, p0:35.68, v0:-0.46.2.0? ",34.66
"t0:0.0, p0:70.68, v0:-0.96.2.0? ",68.66
"t0:0.0, p0:42.63, v0:0.57.2.0? ",43.67
"t0:0.0, p0:29.67, v0:0.77.2.0? ",31.11
"t0:0.0, p0:0.43, v0:-0.3.2.0? ",0.0
"t0:0.0, p0:85.29, v0:0.99.2.0? ",87.17
"t0:0.0, p0:62.2, v0:0.01.2.0? ",62.12
"t0:0.0, p0:75.17, v0:-0.7.2.0? ",73.67
"t0:0.0, p0:42.3, v0:0.35.2.0? ",42.9
"t0:0.0, p0:52.54, v0:0.53.2.0? ",53.5
"t0:0.0, p0:2.35, v0:-0.88.2.0? ",0.49
"t0:0.0, p0:65.59, v0:-0.71.2.0? ",64.07
"t0:0.0, p0:50.88, v0:0.22.2.0? ",51.22
"t0:0.0, p0:76.39, v0:-0.03.2.0? ",76.23
"t0:0.0, p0:79.04, v0:-0.96.2.0? ",77.02
"t0:0.0, p0:47.04, v0:0.72.2.0? ",48.38
"t0:0.0, p0:67.81, v0:-0.67.2.0? ",66.37
"t0:0.0, p0:95.06, v0:0.84.2.0? ",96.64
"t0:0.0, p0:41.27, v0:0.27.2.0? ",41.71
"t0:0.0, p0:78.87, v0:-0.31.2.0? ",78.15
"t0:0.0, p0:39.45, v0:-0.27.2.0? ",38.81
"t0:0.0, p0:26.66, v0:0.42.2.0? ",27.4
"t0:0.0, p0:5.09, v0:-0.95.2.0? ",3.09
"t0:0.0, p0:34.95, v0:0.04.2.0? ",34.93
"t0:0.0, p0:91.75, v0:0.75.2.0? ",93.15
"t0:0.0, p0:40.46, v0:0.06.2.0? ",40.48
"t0:0.0, p0:2.92, v0:-0.16.2.0? ",2.5
"t0:0.0, p0:54.02, v0:-0.98.2.0? ",51.96
"t0:0.0, p0:45.28, v0:0.22.2.0? ",45.62
"t0:0.0, p0:35.14, v0:0.09.2.0? ",35.22
"t0:0.0, p0:47.83, v0:0.76.2.0? ",49.25
"t0:0.0, p0:69.76, v0:0.09.2.0? ",69.84
"t0:0.0, p0:8.57, v0:-0.37.2.0? ",7.73
"t0:0.0, p0:57.35, v0:0.98.2.0? ",59.21
"t0:0.0, p0:98.09, v0:0.34.2.0? ",98.67
"t0:0.0, p0:5.15, v0:-0.55.2.0? ",3.95
"t0:0.0, p0:39.61, v0:-0.97.2.0? ",37.57
"t0:0.0, p0:92.01, v0:-0.89.2.0? ",90.13
"t0:0.0, p0:4.83, v0:0.32.2.0? ",5.37
"t0:0.0, p0:17.08, v0:0.61.2.0? ",18.2
"t0:0.0, p0:1.17, v0:-0.18.2.0? ",0.71
"t0:0.0, p0:2.41, v0:0.92.2.0? ",4.15
"t0:0.0, p0:92.51, v0:-0.71.2.0? ",90.99
"t0:0.0, p0:54.69, v0:-0.71.2.0? ",53.17
"t0:0.0, p0:90.2, v0:0.53.2.0? ",91.16
"t0:0.0, p0:37.87, v0:-0.94.2.0? ",35.89
"t0:0.0, p0:28.88, v0:-0.3.2.0? ",28.18
"t0:0.0, p0:19.45, v0:-0.18.2.0? ",18.99
"t0:0.0, p0:11.49, v0:-0.85.2.0? ",9.69
"t0:0.0, p0:82.97, v0:-0.26.2.0? ",82.35
"t0:0.0, p0:81.4, v0:-0.88.2.0? ",79.54
"t0:0.0, p0:4.41, v0:-0.99.2.0? ",2.33
"t0:0.0, p0:29.71, v0:0.14.2.0? ",29.89
"t0:0.0, p0:4.25, v0:-0.11.2.0? ",3.93
"t0:0.0, p0:14.82, v0:0.29.2.0? ",15.3
"t0:0.0, p0:49.46, v0:-0.31.2.0? ",48.74
"t0:0.0, p0:58.56, v0:0.04.2.0? ",58.54
"t0:0.0, p0:62.58, v0:0.42.2.0? ",63.32
"t0:0.0, p0:12.38, v0:-0.53.2.0? ",11.22
"t0:0.0, p0:12.68, v0:-0.22.2.0? ",12.14
"t0:0.0, p0:73.08, v0:0.45.2.0? ",73.88
"t0:0.0, p0:92.4, v0:0.15.2.0? ",92.6
"t0:0.0, p0:82.25, v0:0.45.2.0? ",83.05
"t0:0.0, p0:58.0, v0:0.13.2.0? ",58.16
"t0:0.0, p0:68.56, v0:0.78.2.0? ",70.02
"t0:0.0, p0:89.76, v0:-0.75.2.0? ",88.16
"t0:0.0, p0:35.32, v0:-0.38.2.0? ",34.46
"t0:0.0, p0:75.56, v0:0.68.2.0? ",76.82
"t0:0.0, p0:37.72, v0:0.2.2.0? ",38.02
"t0:0.0, p0:76.0, v0:-0.18.2.0? ",75.54
"t0:0.0, p0:94.77, v0:0.7.2.0? ",96.07
"t0:0.0, p0:31.02, v0:-0.57.2.0? ",29.78
"t0:0.0, p0:68.51, v0:0.7.2.0? ",69.81
"t0:0.0, p0:95.12, v0:-0.3.2.0? ",94.42
"t0:0.0, p0:54.37, v0:-0.74.2.0? ",52.79
"t0:0.0, p0:82.89, v0:-0.06.2.0? ",82.67
"t0:0.0, p0:0.79, v0:0.78.2.0? ",2.25
"t0:0.0, p0:83.8, v0:-0.32.2.0? ",83.06
"t0:0.0, p0:76.59, v0:-0.47.2.0? ",75.55
"t0:0.0, p0:97.62, v0:-0.3.2.0? ",96.92
"t0:0.0, p0:22.39, v0:0.56.2.0? ",23.41
"t0:0.0, p0:9.63, v0:0.41.2.0? ",10.35
"t0:0.0, p0:23.43, v0:-0.7.2.0? ",21.93
"t0:0.0, p0:85.79, v0:-0.98.2.0? ",83.73
"t0:0.0, p0:3.66, v0:-0.24.2.0? ",3.08
"t0:0.0, p0:26.68, v0:-0.85.2.0? ",24.88
"t0:0.0, p0:64.46, v0:-0.4.2.0? ",63.56
"t0:0.0, p0:18.87, v0:-0.36.2.0? ",18.05
"t0:0.0, p0:20.95, v0:-0.48.2.0? ",19.89
"t0:0.0, p0:53.75, v0:-0.93.2.0? ",51.79
"t0:0.0, p0:98.81, v0:-0.75.2.0? ",97.21
"t0:0.0, p0:90.87, v0:0.62.2.0? ",92.01
"t0:0.0, p0:75.23, v0:0.99.2.0? ",77.11
"t0:0.0, p0:78.27, v0:0.74.2.0? ",79.65
"t0:0.0, p0:99.45, v0:0.31.2.0? ",99.97
"t0:0.0, p0:48.34, v0:-0.35.2.0? ",47.54
"t0:0.0, p0:63.77, v0:-0.89.2.0? ",61.89
"t0:0.0, p0:91.82, v0:0.94.2.0? ",93.6
"t0:0.0, p0:77.82, v0:-0.65.2.0? ",76.42
"t0:0.0, p0:94.17, v0:0.6.2.0? ",95.27
"t0:0.0, p0:72.62, v0:0.03.2.0? ",72.58
"t0:0.0, p0:35.02, v0:0.67.2.0? ",36.26
"t0:0.0, p0:10.77, v0:-0.63.2.0? ",9.41
"t0:0.0, p0:77.54, v0:0.12.2.0? ",77.68
"t0:0.0, p0:29.96, v0:0.53.2.0? ",30.92
"t0:0.0, p0:33.74, v0:-0.79.2.0? ",32.06
"t0:0.0, p0:12.6, v0:-0.3.2.0? ",11.9
"t0:0.0, p0:63.16, v0:0.09.2.0? ",63.24
"t0:0.0, p0:61.94, v0:-0.06.2.0? ",61.72
"t0:0.0, p0:76.92, v0:0.09.2.0? ",77.0
"t0:0.0, p0:63.21, v0:0.4.2.0? ",63.91
"t0:0.0, p0:28.47, v0:-0.97.2.0? ",26.43
"t0:0.0, p0:49.27, v0:-0.14.2.0? ",48.89
"t0:0.0, p0:46.91, v0:0.4.2.0? ",47.61
"t0:0.0, p0:81.11, v0:0.16.2.0? ",81.33
"t0:0.0, p0:74.59, v0:-0.42.2.0? ",73.65
"t0:0.0, p0:5.44, v0:0.26.2.0? ",5.86
"t0:0.0, p0:75.23, v0:-0.45.2.0? ",74.23
"t0:0.0, p0:1.11, v0:0.92.2.0? ",2.85
"t0:0.0, p0:23.14, v0:-0.75.2.0? ",21.54
"t0:0.0, p0:14.03, v0:-0.55.2.0? ",12.83
"t0:0.0, p0:33.49, v0:-0.04.2.0? ",33.31
"t0:0.0, p0:7.15, v0:-0.12.2.0? ",6.81
"t0:0.0, p0:45.35, v0:-0.24.2.0? ",44.77
"t0:0.0, p0:98.2, v0:-0.57.2.0? ",96.96
"t0:0.0, p0:62.06, v0:-0.03.2.0? ",61.9
"t0:0.0, p0:66.96, v0:-0.28.2.0? ",66.3
"t0:0.0, p0:72.41, v0:0.25.2.0? ",72.81
"t0:0.0, p0:20.07, v0:-0.43.2.0? ",19.11
"t0:0.0, p0:1.59, v0:-0.28.2.0? ",0.93
"t0:0.0, p0:9.42, v0:-0.76.2.0? ",7.8
"t0:0.0, p0:42.4, v0:0.52.2.0? ",43.34
"t0:0.0, p0:21.68, v0:-0.88.2.0? ",19.82
"t0:0.0, p0:57.57, v0:-0.7.2.0? ",56.07
"t0:0.0, p0:1.66, v0:0.28.2.0? ",2.12
"t0:0.0, p0:99.76, v0:-0.85.2.0? ",97.96
"t0:0.0, p0:25.6, v0:0.23.2.0? ",25.96
"t0:0.0, p0:83.22, v0:0.22.2.0? ",83.56
"t0:0.0, p0:88.01, v0:-0.21.2.0? ",87.49
"t0:0.0, p0:77.54, v0:0.18.2.0? ",77.8
"t0:0.0, p0:24.73, v0:-0.51.2.0? ",23.61
"t0:0.0, p0:93.15, v0:-0.52.2.0? ",92.01
"t0:0.0, p0:92.14, v0:0.47.2.0? ",92.98
"t0:0.0, p0:95.97, v0:0.74.2.0? ",97.35
"t0:0.0, p0:64.52, v0:0.32.2.0? ",65.06
"t0:0.0, p0:76.44, v0:0.86.2.0? ",78.06
"t0:0.0, p0:75.41, v0:0.3.2.0? ",75.91
"t0:0.0, p0:60.19, v0:-0.95.2.0? ",58.19
"t0:0.0, p0:74.03, v0:0.74.2.0? ",75.41
"t0:0.0, p0:82.09, v0:0.21.2.0? ",82.41
"t0:0.0, p0:58.89, v0:0.38.2.0? ",59.55
"t0:0.0, p0:29.75, v0:0.21.2.0? ",30.07
"t0:0.0, p0:49.32, v0:0.12.2.0? ",49.46
"t0:0.0, p0:0.3, v0:-0.37.1.0? ",0.0
"t0:0.0, p0:64.77, v0:0.77.2.0? ",66.21
"t0:0.0, p0:98.49, v0:-0.3.2.0? ",97.79
"t0:0.0, p0:79.03, v0:0.99.2.0? ",80.91
"t0:0.0, p0:24.73, v0:-0.86.2.0? ",22.91
"t0:0.0, p0:95.69, v0:0.18.2.0? ",95.95
"t0:0.0, p0:14.43, v0:-0.13.2.0? ",14.07
"t0:0.0, p0:29.66, v0:0.29.2.0? ",30.14
"t0:0.0, p0:29.0, v0:0.12.2.0? ",29.14
"t0:0.0, p0:20.41, v0:0.5.2.0? ",21.31
"t0:0.0, p0:86.49, v0:-0.14.2.0? ",86.11
"t0:0.0, p0:3.38, v0:-0.39.2.0? ",2.5
"t0:0.0, p0:32.15, v0:0.27.2.0? ",32.59
"t0:0.0, p0:88.95, v0:-0.98.2.0? ",86.89
"t0:0.0, p0:78.98, v0:-0.29.2.0? ",78.3
