question,answer
"An object is dropped at time 0.0 with initial position 99.14, 0.72 and initial velocity 0.0, -0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.0
"An object is dropped at time 0.0 with initial position 13.94, 90.18 and initial velocity 0.0, -0.06. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",89.96
"An object is dropped at time 0.0 with initial position 70.93, 64.27 and initial velocity 0.0, -0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",63.93
"An object is dropped at time 0.0 with initial position 54.8, 95.18 and initial velocity 0.0, 0.35. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",95.78
"An object is dropped at time 0.0 with initial position 86.08, 0.37 and initial velocity 0.0, 0.04. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.35
"An object is dropped at time 0.0 with initial position 0.22, 98.36 and initial velocity 0.0, 0.61. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",99.48
"An object is dropped at time 0.0 with initial position 40.16, 86.88 and initial velocity 0.0, -0.83. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",85.12
"An object is dropped at time 0.0 with initial position 17.26, 84.91 and initial velocity 0.0, -0.85. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",83.11
"An object is dropped at time 0.0 with initial position 49.01, 56.19 and initial velocity 0.0, 0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",56.33
"An object is dropped at time 0.0 with initial position 59.79, 8.96 and initial velocity 0.0, 0.23. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",9.32
"An object is dropped at time 0.0 with initial position 76.13, 7.84 and initial velocity 0.0, 0.4. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.54
"An object is dropped at time 0.0 with initial position 70.93, 77.75 and initial velocity 0.0, -0.4. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",76.85
"An object is dropped at time 0.0 with initial position 99.37, 92.04 and initial velocity 0.0, -0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",90.82
"An object is dropped at time 0.0 with initial position 42.53, 53.91 and initial velocity 0.0, -0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",52.73
"An object is dropped at time 0.0 with initial position 75.56, 8.65 and initial velocity 0.0, -0.61. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",7.33
"An object is dropped at time 0.0 with initial position 70.3, 50.28 and initial velocity 0.0, 0.84. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",51.86
"An object is dropped at time 0.0 with initial position 1.46, 27.33 and initial velocity 0.0, 0.45. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",28.13
"An object is dropped at time 0.0 with initial position 58.56, 78.53 and initial velocity 0.0, -0.23. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",77.97
"An object is dropped at time 0.0 with initial position 34.13, 95.42 and initial velocity 0.0, 0.3. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",95.92
"An object is dropped at time 0.0 with initial position 86.33, 91.46 and initial velocity 0.0, 0.5. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",92.36
"An object is dropped at time 0.0 with initial position 5.49, 98.51 and initial velocity 0.0, -0.25. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",97.91
"An object is dropped at time 0.0 with initial position 56.96, 14.81 and initial velocity 0.0, -0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",13.59
"An object is dropped at time 0.0 with initial position 68.82, 93.75 and initial velocity 0.0, 0.84. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",95.33
"An object is dropped at time 0.0 with initial position 72.3, 85.92 and initial velocity 0.0, 0.6. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",87.02
"An object is dropped at time 0.0 with initial position 64.46, 84.1 and initial velocity 0.0, 0.32. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",84.64
"An object is dropped at time 0.0 with initial position 28.58, 20.8 and initial velocity 0.0, 0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",20.94
"An object is dropped at time 0.0 with initial position 33.49, 89.9 and initial velocity 0.0, -0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",89.32
"An object is dropped at time 0.0 with initial position 22.3, 78.37 and initial velocity 0.0, 0.05. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",78.37
"An object is dropped at time 0.0 with initial position 40.74, 76.33 and initial velocity 0.0, 0.83. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",77.89
"An object is dropped at time 0.0 with initial position 67.78, 21.71 and initial velocity 0.0, -0.86. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",19.89
"An object is dropped at time 0.0 with initial position 7.05, 69.56 and initial velocity 0.0, 0.34. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",70.14
"An object is dropped at time 0.0 with initial position 68.71, 13.39 and initial velocity 0.0, -0.65. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",11.99
"An object is dropped at time 0.0 with initial position 53.69, 53.53 and initial velocity 0.0, 0.52. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",54.47
"An object is dropped at time 0.0 with initial position 90.66, 35.3 and initial velocity 0.0, -0.52. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.16
"An object is dropped at time 0.0 with initial position 10.1, 47.2 and initial velocity 0.0, -0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",45.14
"An object is dropped at time 0.0 with initial position 26.55, 14.27 and initial velocity 0.0, 0.47. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",15.11
"An object is dropped at time 0.0 with initial position 48.93, 47.96 and initial velocity 0.0, 0.31. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",48.48
"An object is dropped at time 0.0 with initial position 3.73, 17.61 and initial velocity 0.0, 0.62. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.75
"An object is dropped at time 0.0 with initial position 6.29, 67.16 and initial velocity 0.0, -0.07. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",66.92
"An object is dropped at time 0.0 with initial position 57.87, 97.35 and initial velocity 0.0, 0.84. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",98.93
"An object is dropped at time 0.0 with initial position 82.23, 45.9 and initial velocity 0.0, 0.99. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.78
"An object is dropped at time 0.0 with initial position 52.98, 91.59 and initial velocity 0.0, -0.16. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.17
"An object is dropped at time 0.0 with initial position 46.32, 12.97 and initial velocity 0.0, -0.07. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",12.73
"An object is dropped at time 0.0 with initial position 83.07, 24.44 and initial velocity 0.0, -0.49. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.36
"An object is dropped at time 0.0 with initial position 85.42, 17.07 and initial velocity 0.0, -0.68. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",15.61
"An object is dropped at time 0.0 with initial position 26.32, 72.13 and initial velocity 0.0, -0.15. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",71.73
"An object is dropped at time 0.0 with initial position 63.45, 12.21 and initial velocity 0.0, -0.82. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",10.47
"An object is dropped at time 0.0 with initial position 78.95, 7.15 and initial velocity 0.0, 0.05. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",7.15
"An object is dropped at time 0.0 with initial position 84.2, 46.04 and initial velocity 0.0, 0.22. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",46.38
"An object is dropped at time 0.0 with initial position 0.15, 63.66 and initial velocity 0.0, -0.58. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",62.4
"An object is dropped at time 0.0 with initial position 30.65, 2.92 and initial velocity 0.0, -0.16. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.5
"An object is dropped at time 0.0 with initial position 76.47, 67.51 and initial velocity 0.0, -0.77. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",65.87
"An object is dropped at time 0.0 with initial position 25.3, 11.67 and initial velocity 0.0, -0.73. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",10.11
"An object is dropped at time 0.0 with initial position 64.69, 13.96 and initial velocity 0.0, 0.04. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",13.94
