question,answer
"t0:0.0, p0:45.65, v0:-0.64.5.0? ",41.45
"t0:0.0, p0:52.48, v0:-0.14.3.0? ",51.76
"t0:0.0, p0:39.65, v0:0.14.3.0? ",39.77
"t0:0.0, p0:73.96, v0:0.56.5.0? ",75.76
"t0:0.0, p0:96.63, v0:-0.57.4.0? ",93.75
"t0:0.0, p0:95.58, v0:-0.99.4.0? ",91.02
"t0:0.0, p0:98.05, v0:0.91.5.0? ",101.6
"t0:0.0, p0:93.49, v0:0.26.2.0? ",93.91
"t0:0.0, p0:20.82, v0:0.02.1.0? ",20.84
"t0:0.0, p0:52.16, v0:-0.54.1.0? ",51.62
"t0:0.0, p0:36.28, v0:-0.17.3.0? ",35.47
"t0:0.0, p0:15.88, v0:-0.48.6.0? ",11.5
"t0:0.0, p0:71.08, v0:0.79.2.0? ",72.56
"t0:0.0, p0:60.35, v0:-0.16.5.0? ",58.55
"t0:0.0, p0:59.03, v0:-0.75.5.0? ",54.28
"t0:0.0, p0:45.74, v0:-0.54.4.0? ",42.98
"t0:0.0, p0:1.84, v0:0.03.2.0? ",1.8
"t0:0.0, p0:7.76, v0:-0.7.4.0? ",4.36
"t0:0.0, p0:29.17, v0:0.78.4.0? ",31.69
"t0:0.0, p0:55.88, v0:-0.84.2.0? ",54.1
"t0:0.0, p0:76.99, v0:-0.6.1.0? ",76.39
"t0:0.0, p0:94.51, v0:0.35.3.0? ",95.26
"t0:0.0, p0:64.28, v0:0.45.1.0? ",64.73
"t0:0.0, p0:88.58, v0:-0.45.2.0? ",87.58
"t0:0.0, p0:56.99, v0:0.05.6.0? ",55.79
"t0:0.0, p0:82.65, v0:0.51.4.0? ",84.09
"t0:0.0, p0:96.88, v0:-0.06.6.0? ",95.02
"t0:0.0, p0:23.55, v0:0.72.1.0? ",24.27
"t0:0.0, p0:23.74, v0:0.13.5.0? ",23.39
"t0:0.0, p0:27.22, v0:-0.18.4.0? ",25.9
"t0:0.0, p0:32.62, v0:-0.55.1.0? ",32.07
"t0:0.0, p0:4.51, v0:-0.97.1.0? ",3.54
"t0:0.0, p0:34.39, v0:-0.39.1.0? ",34.0
"t0:0.0, p0:45.29, v0:0.94.5.0? ",48.99
"t0:0.0, p0:1.15, v0:0.08.1.0? ",1.23
"t0:0.0, p0:9.71, v0:0.97.3.0? ",12.32
"t0:0.0, p0:25.71, v0:-0.28.6.0? ",22.53
"t0:0.0, p0:77.22, v0:0.66.3.0? ",78.9
"t0:0.0, p0:53.8, v0:0.39.6.0? ",54.64
"t0:0.0, p0:44.29, v0:-0.97.5.0? ",38.44
"t0:0.0, p0:49.15, v0:0.41.4.0? ",50.19
"t0:0.0, p0:41.96, v0:0.67.5.0? ",44.31
"t0:0.0, p0:89.4, v0:0.64.2.0? ",90.58
"t0:0.0, p0:78.1, v0:0.58.1.0? ",78.68
"t0:0.0, p0:19.08, v0:0.54.5.0? ",20.78
"t0:0.0, p0:97.87, v0:0.77.3.0? ",99.88
"t0:0.0, p0:15.95, v0:-0.28.3.0? ",14.81
"t0:0.0, p0:7.13, v0:0.51.3.0? ",8.36
"t0:0.0, p0:99.23, v0:-0.14.6.0? ",96.89
"t0:0.0, p0:84.6, v0:0.6.4.0? ",86.4
"t0:0.0, p0:6.96, v0:0.28.6.0? ",7.14
"t0:0.0, p0:31.26, v0:0.45.5.0? ",32.51
"t0:0.0, p0:89.02, v0:-0.18.1.0? ",88.84
"t0:0.0, p0:27.68, v0:0.61.3.0? ",29.21
"t0:0.0, p0:50.02, v0:-0.57.5.0? ",46.17
"t0:0.0, p0:21.34, v0:0.43.6.0? ",22.42
"t0:0.0, p0:56.23, v0:-0.4.5.0? ",53.23
"t0:0.0, p0:15.47, v0:0.74.4.0? ",17.83
"t0:0.0, p0:42.87, v0:0.86.1.0? ",43.73
"t0:0.0, p0:26.55, v0:0.31.2.0? ",27.07
"t0:0.0, p0:42.67, v0:-0.6.3.0? ",40.57
"t0:0.0, p0:98.07, v0:0.0.2.0? ",97.97
"t0:0.0, p0:56.27, v0:0.7.4.0? ",58.47
"t0:0.0, p0:97.68, v0:0.42.1.0? ",98.1
"t0:0.0, p0:53.03, v0:-0.68.1.0? ",52.35
"t0:0.0, p0:78.79, v0:-0.64.5.0? ",74.59
"t0:0.0, p0:38.82, v0:0.31.5.0? ",39.37
"t0:0.0, p0:72.75, v0:0.06.6.0? ",71.61
"t0:0.0, p0:10.95, v0:-0.65.6.0? ",5.55
"t0:0.0, p0:63.53, v0:-0.81.3.0? ",60.8
"t0:0.0, p0:26.11, v0:0.64.4.0? ",28.07
"t0:0.0, p0:93.18, v0:-0.48.3.0? ",91.44
"t0:0.0, p0:24.98, v0:-0.85.5.0? ",19.73
"t0:0.0, p0:75.74, v0:0.9.6.0? ",79.64
"t0:0.0, p0:88.24, v0:-0.8.6.0? ",81.94
"t0:0.0, p0:9.19, v0:-0.72.3.0? ",6.73
"t0:0.0, p0:75.99, v0:-0.88.4.0? ",71.87
"t0:0.0, p0:21.93, v0:-0.1.3.0? ",21.33
"t0:0.0, p0:49.86, v0:0.18.4.0? ",49.98
"t0:0.0, p0:43.8, v0:-0.17.5.0? ",41.95
"t0:0.0, p0:80.72, v0:0.41.3.0? ",81.65
"t0:0.0, p0:5.52, v0:0.35.6.0? ",6.12
"t0:0.0, p0:43.85, v0:0.7.1.0? ",44.55
"t0:0.0, p0:9.8, v0:-0.63.3.0? ",7.61
"t0:0.0, p0:90.05, v0:0.07.5.0? ",89.4
"t0:0.0, p0:42.66, v0:0.07.5.0? ",42.01
"t0:0.0, p0:7.66, v0:0.93.3.0? ",10.15
"t0:0.0, p0:17.71, v0:0.75.6.0? ",20.71
"t0:0.0, p0:27.25, v0:0.43.2.0? ",28.01
"t0:0.0, p0:58.91, v0:-0.61.4.0? ",55.87
"t0:0.0, p0:98.21, v0:-0.63.2.0? ",96.85
"t0:0.0, p0:18.0, v0:0.87.6.0? ",21.72
"t0:0.0, p0:94.26, v0:-0.53.3.0? ",92.37
"t0:0.0, p0:12.42, v0:0.47.6.0? ",13.74
"t0:0.0, p0:98.3, v0:0.74.5.0? ",101.0
"t0:0.0, p0:61.62, v0:-0.82.5.0? ",56.52
"t0:0.0, p0:64.87, v0:-0.73.6.0? ",58.99
"t0:0.0, p0:41.43, v0:-0.46.2.0? ",40.41
"t0:0.0, p0:87.58, v0:0.62.3.0? ",89.14
"t0:0.0, p0:46.63, v0:-0.01.4.0? ",45.99
"t0:0.0, p0:74.54, v0:0.26.2.0? ",74.96
"t0:0.0, p0:33.64, v0:0.07.3.0? ",33.55
"t0:0.0, p0:7.65, v0:-0.6.6.0? ",2.55
"t0:0.0, p0:62.95, v0:0.35.1.0? ",63.3
"t0:0.0, p0:64.7, v0:0.55.2.0? ",65.7
"t0:0.0, p0:22.33, v0:-0.19.1.0? ",22.14
"t0:0.0, p0:36.12, v0:0.92.5.0? ",39.72
"t0:0.0, p0:93.47, v0:0.31.6.0? ",93.83
"t0:0.0, p0:77.06, v0:-0.97.5.0? ",71.21
"t0:0.0, p0:90.53, v0:0.92.4.0? ",93.61
"t0:0.0, p0:94.89, v0:-0.75.6.0? ",88.89
"t0:0.0, p0:53.2, v0:0.45.3.0? ",54.25
"t0:0.0, p0:24.1, v0:0.82.2.0? ",25.64
"t0:0.0, p0:25.97, v0:-0.87.3.0? ",23.06
"t0:0.0, p0:32.83, v0:-0.17.3.0? ",32.02
"t0:0.0, p0:81.23, v0:0.36.3.0? ",82.01
"t0:0.0, p0:34.43, v0:-0.19.2.0? ",33.95
"t0:0.0, p0:8.52, v0:-0.81.2.0? ",6.8
"t0:0.0, p0:39.0, v0:0.45.2.0? ",39.8
"t0:0.0, p0:48.78, v0:0.29.3.0? ",49.35
"t0:0.0, p0:94.6, v0:-0.87.5.0? ",89.25
"t0:0.0, p0:3.42, v0:0.77.4.0? ",5.9
"t0:0.0, p0:62.98, v0:-0.26.2.0? ",62.36
"t0:0.0, p0:84.14, v0:-0.78.3.0? ",81.5
"t0:0.0, p0:50.15, v0:-0.26.4.0? ",48.51
"t0:0.0, p0:70.62, v0:-0.33.3.0? ",69.33
"t0:0.0, p0:48.88, v0:-0.47.4.0? ",46.4
"t0:0.0, p0:91.12, v0:-0.29.3.0? ",89.95
"t0:0.0, p0:40.03, v0:-0.98.3.0? ",36.79
"t0:0.0, p0:55.48, v0:0.68.1.0? ",56.16
"t0:0.0, p0:42.65, v0:0.4.2.0? ",43.35
"t0:0.0, p0:13.39, v0:0.64.3.0? ",15.01
"t0:0.0, p0:77.79, v0:0.24.6.0? ",77.73
"t0:0.0, p0:10.25, v0:0.45.5.0? ",11.5
"t0:0.0, p0:60.48, v0:-0.75.3.0? ",57.93
"t0:0.0, p0:49.67, v0:-0.72.1.0? ",48.95
"t0:0.0, p0:62.81, v0:-0.26.3.0? ",61.73
"t0:0.0, p0:8.07, v0:0.33.1.0? ",8.4
"t0:0.0, p0:98.63, v0:-0.08.2.0? ",98.37
"t0:0.0, p0:69.05, v0:-0.24.1.0? ",68.81
"t0:0.0, p0:36.25, v0:-0.68.2.0? ",34.79
"t0:0.0, p0:99.54, v0:-0.8.2.0? ",97.84
"t0:0.0, p0:0.71, v0:0.16.4.0? ",0.75
"t0:0.0, p0:46.98, v0:0.3.1.0? ",47.28
"t0:0.0, p0:6.83, v0:0.26.5.0? ",7.13
"t0:0.0, p0:2.27, v0:0.91.5.0? ",5.82
"t0:0.0, p0:92.39, v0:0.74.3.0? ",94.31
"t0:0.0, p0:77.25, v0:0.39.5.0? ",78.2
"t0:0.0, p0:87.35, v0:0.05.4.0? ",86.95
"t0:0.0, p0:49.9, v0:0.57.5.0? ",51.75
"t0:0.0, p0:99.88, v0:-0.83.5.0? ",94.73
"t0:0.0, p0:20.14, v0:-0.81.2.0? ",18.42
"t0:0.0, p0:13.06, v0:0.56.3.0? ",14.44
"t0:0.0, p0:55.59, v0:0.87.1.0? ",56.46
"t0:0.0, p0:86.21, v0:0.52.1.0? ",86.73
"t0:0.0, p0:23.54, v0:0.59.3.0? ",25.01
"t0:0.0, p0:56.1, v0:0.23.5.0? ",56.25
"t0:0.0, p0:48.12, v0:0.64.1.0? ",48.76
"t0:0.0, p0:70.6, v0:0.75.6.0? ",73.6
"t0:0.0, p0:71.43, v0:-0.7.3.0? ",69.03
"t0:0.0, p0:17.17, v0:0.77.2.0? ",18.61
"t0:0.0, p0:32.72, v0:-0.58.3.0? ",30.68
"t0:0.0, p0:94.11, v0:0.98.6.0? ",98.49
"t0:0.0, p0:50.91, v0:-0.23.4.0? ",49.39
"t0:0.0, p0:85.75, v0:-0.2.3.0? ",84.85
"t0:0.0, p0:6.12, v0:0.39.6.0? ",6.96
"t0:0.0, p0:61.93, v0:0.03.5.0? ",61.08
"t0:0.0, p0:52.71, v0:-0.03.1.0? ",52.68
"t0:0.0, p0:87.7, v0:-0.14.6.0? ",85.36
"t0:0.0, p0:87.04, v0:-0.29.5.0? ",84.59
"t0:0.0, p0:73.68, v0:-0.37.2.0? ",72.84
"t0:0.0, p0:95.29, v0:-0.21.4.0? ",93.85
"t0:0.0, p0:27.45, v0:-0.45.6.0? ",23.25
"t0:0.0, p0:2.67, v0:-0.21.4.0? ",1.23
"t0:0.0, p0:53.92, v0:-0.72.1.0? ",53.2
"t0:0.0, p0:32.13, v0:0.89.5.0? ",35.58
"t0:0.0, p0:99.92, v0:-0.78.3.0? ",97.28
"t0:0.0, p0:6.46, v0:0.24.4.0? ",6.82
"t0:0.0, p0:11.62, v0:0.62.3.0? ",13.18
"t0:0.0, p0:52.11, v0:-0.51.1.0? ",51.6
"t0:0.0, p0:69.18, v0:-0.97.3.0? ",65.97
"t0:0.0, p0:45.12, v0:0.05.1.0? ",45.17
"t0:0.0, p0:17.31, v0:0.03.3.0? ",17.1
"t0:0.0, p0:14.33, v0:-0.02.1.0? ",14.31
"t0:0.0, p0:55.92, v0:0.76.3.0? ",57.9
"t0:0.0, p0:76.09, v0:0.61.5.0? ",78.14
"t0:0.0, p0:33.7, v0:-0.83.3.0? ",30.91
"t0:0.0, p0:23.13, v0:-0.97.3.0? ",19.92
"t0:0.0, p0:16.38, v0:0.0.2.0? ",16.28
"t0:0.0, p0:99.58, v0:0.92.3.0? ",102.04
"t0:0.0, p0:56.85, v0:-0.22.2.0? ",56.31
"t0:0.0, p0:12.91, v0:0.93.3.0? ",15.4
"t0:0.0, p0:78.83, v0:0.05.1.0? ",78.88
"t0:0.0, p0:58.74, v0:-0.26.4.0? ",57.1
"t0:0.0, p0:61.06, v0:0.78.1.0? ",61.84
"t0:0.0, p0:50.05, v0:-0.65.1.0? ",49.4
"t0:0.0, p0:57.32, v0:0.37.4.0? ",58.2
"t0:0.0, p0:10.26, v0:-0.81.2.0? ",8.54
"t0:0.0, p0:94.66, v0:-0.59.6.0? ",89.62
"t0:0.0, p0:31.95, v0:0.02.2.0? ",31.89
"t0:0.0, p0:18.71, v0:-0.11.2.0? ",18.39
"t0:0.0, p0:62.14, v0:0.89.5.0? ",65.59
"t0:0.0, p0:76.61, v0:-0.53.4.0? ",73.89
"t0:0.0, p0:4.65, v0:0.46.5.0? ",5.95
"t0:0.0, p0:75.24, v0:-0.1.5.0? ",73.74
"t0:0.0, p0:61.08, v0:0.7.6.0? ",63.78
"t0:0.0, p0:18.31, v0:0.17.5.0? ",18.16
"t0:0.0, p0:65.32, v0:-0.29.4.0? ",63.56
"t0:0.0, p0:11.62, v0:-0.18.6.0? ",9.04
"t0:0.0, p0:51.93, v0:-0.88.4.0? ",47.81
"t0:0.0, p0:91.81, v0:-0.82.4.0? ",87.93
"t0:0.0, p0:46.54, v0:0.83.5.0? ",49.69
"t0:0.0, p0:90.06, v0:0.32.4.0? ",90.74
"t0:0.0, p0:87.5, v0:0.07.1.0? ",87.57
"t0:0.0, p0:71.1, v0:0.21.4.0? ",71.34
"t0:0.0, p0:78.89, v0:0.72.2.0? ",80.23
"t0:0.0, p0:93.19, v0:0.34.3.0? ",93.91
"t0:0.0, p0:21.02, v0:0.91.1.0? ",21.93
"t0:0.0, p0:63.46, v0:0.48.6.0? ",64.84
"t0:0.0, p0:6.67, v0:0.38.5.0? ",7.57
"t0:0.0, p0:50.23, v0:0.03.5.0? ",49.38
"t0:0.0, p0:21.26, v0:-0.59.3.0? ",19.19
"t0:0.0, p0:31.19, v0:0.5.3.0? ",32.39
"t0:0.0, p0:76.03, v0:0.65.2.0? ",77.23
"t0:0.0, p0:61.42, v0:0.92.3.0? ",63.88
"t0:0.0, p0:19.38, v0:0.96.6.0? ",23.64
"t0:0.0, p0:14.13, v0:-0.09.6.0? ",12.09
"t0:0.0, p0:4.72, v0:-0.03.5.0? ",3.57
"t0:0.0, p0:85.53, v0:0.74.1.0? ",86.27
"t0:0.0, p0:43.21, v0:-0.55.3.0? ",41.26
"t0:0.0, p0:19.64, v0:-0.06.3.0? ",19.16
"t0:0.0, p0:61.12, v0:0.79.3.0? ",63.19
"t0:0.0, p0:97.86, v0:-0.9.5.0? ",92.36
"t0:0.0, p0:99.71, v0:0.52.5.0? ",101.31
"t0:0.0, p0:16.01, v0:-0.12.4.0? ",14.93
"t0:0.0, p0:17.98, v0:-0.53.1.0? ",17.45
"t0:0.0, p0:31.95, v0:0.59.3.0? ",33.42
"t0:0.0, p0:52.51, v0:-0.9.4.0? ",48.31
"t0:0.0, p0:77.9, v0:-0.65.3.0? ",75.65
"t0:0.0, p0:78.13, v0:-0.82.4.0? ",74.25
"t0:0.0, p0:0.76, v0:0.41.4.0? ",1.8
"t0:0.0, p0:4.71, v0:0.15.4.0? ",4.71
"t0:0.0, p0:35.0, v0:0.99.2.0? ",36.88
"t0:0.0, p0:93.35, v0:-0.09.6.0? ",91.31
"t0:0.0, p0:70.59, v0:-0.4.2.0? ",69.69
"t0:0.0, p0:38.81, v0:0.13.4.0? ",38.73
"t0:0.0, p0:84.53, v0:0.18.5.0? ",84.43
"t0:0.0, p0:40.12, v0:0.86.6.0? ",43.78
"t0:0.0, p0:27.63, v0:-0.89.1.0? ",26.74
"t0:0.0, p0:12.84, v0:0.05.1.0? ",12.89
"t0:0.0, p0:65.09, v0:-0.8.6.0? ",58.79
"t0:0.0, p0:25.42, v0:0.54.1.0? ",25.96
"t0:0.0, p0:69.67, v0:0.82.6.0? ",73.09
"t0:0.0, p0:74.67, v0:0.99.5.0? ",78.62
"t0:0.0, p0:99.8, v0:0.13.6.0? ",99.08
"t0:0.0, p0:11.61, v0:-0.07.3.0? ",11.1
"t0:0.0, p0:73.73, v0:0.01.4.0? ",73.17
"t0:0.0, p0:11.13, v0:-0.91.2.0? ",9.21
"t0:0.0, p0:8.61, v0:-0.04.3.0? ",8.19
"t0:0.0, p0:85.43, v0:-0.75.2.0? ",83.83
"t0:0.0, p0:53.77, v0:0.96.5.0? ",57.57
"t0:0.0, p0:35.24, v0:0.01.4.0? ",34.68
"t0:0.0, p0:60.01, v0:0.87.3.0? ",62.32
"t0:0.0, p0:41.56, v0:0.25.5.0? ",41.81
"t0:0.0, p0:94.8, v0:-0.4.5.0? ",91.8
"t0:0.0, p0:63.05, v0:-0.69.3.0? ",60.68
"t0:0.0, p0:24.55, v0:0.98.2.0? ",26.41
"t0:0.0, p0:81.43, v0:-0.89.6.0? ",74.59
"t0:0.0, p0:15.63, v0:0.87.4.0? ",18.51
"t0:0.0, p0:62.97, v0:-0.9.6.0? ",56.07
"t0:0.0, p0:50.22, v0:0.56.5.0? ",52.02
"t0:0.0, p0:52.2, v0:-0.78.6.0? ",46.02
"t0:0.0, p0:69.24, v0:-0.62.5.0? ",65.14
"t0:0.0, p0:71.43, v0:0.56.6.0? ",73.29
"t0:0.0, p0:58.33, v0:-0.17.1.0? ",58.16
"t0:0.0, p0:58.31, v0:0.45.3.0? ",59.36
"t0:0.0, p0:10.49, v0:-0.67.2.0? ",9.05
"t0:0.0, p0:83.0, v0:0.92.4.0? ",86.08
"t0:0.0, p0:42.84, v0:0.3.1.0? ",43.14
"t0:0.0, p0:59.61, v0:0.75.6.0? ",62.61
"t0:0.0, p0:18.34, v0:0.25.2.0? ",18.74
"t0:0.0, p0:97.57, v0:-0.29.5.0? ",95.12
"t0:0.0, p0:91.8, v0:-0.19.6.0? ",89.16
"t0:0.0, p0:54.07, v0:-0.64.6.0? ",48.73
"t0:0.0, p0:47.61, v0:-0.97.2.0? ",45.57
"t0:0.0, p0:3.31, v0:-0.15.1.0? ",3.16
"t0:0.0, p0:72.88, v0:0.85.2.0? ",74.48
"t0:0.0, p0:11.72, v0:-0.96.6.0? ",4.46
"t0:0.0, p0:87.47, v0:-0.38.1.0? ",87.09
"t0:0.0, p0:91.65, v0:-0.52.1.0? ",91.13
"t0:0.0, p0:73.33, v0:-0.91.5.0? ",67.78
"t0:0.0, p0:66.01, v0:-0.15.1.0? ",65.86
"t0:0.0, p0:0.45, v0:-0.9.1.0? ",0.0
"t0:0.0, p0:30.59, v0:0.85.4.0? ",33.39
"t0:0.0, p0:11.07, v0:0.92.3.0? ",13.53
"t0:0.0, p0:18.8, v0:-0.5.6.0? ",14.3
"t0:0.0, p0:61.95, v0:0.41.5.0? ",63.0
"t0:0.0, p0:14.44, v0:-0.76.5.0? ",9.64
"t0:0.0, p0:45.58, v0:-0.21.3.0? ",44.65
"t0:0.0, p0:21.84, v0:-0.73.2.0? ",20.28
"t0:0.0, p0:82.89, v0:0.39.6.0? ",83.73
"t0:0.0, p0:53.75, v0:0.75.6.0? ",56.75
"t0:0.0, p0:78.57, v0:0.57.6.0? ",80.49
"t0:0.0, p0:50.52, v0:-0.69.1.0? ",49.83
"t0:0.0, p0:69.42, v0:-0.12.5.0? ",67.82
"t0:0.0, p0:95.17, v0:-0.61.5.0? ",91.12
"t0:0.0, p0:73.39, v0:0.39.3.0? ",74.26
"t0:0.0, p0:27.0, v0:-0.88.1.0? ",26.12
"t0:0.0, p0:4.15, v0:-0.04.6.0? ",2.41
"t0:0.0, p0:22.3, v0:0.83.3.0? ",24.49
"t0:0.0, p0:73.16, v0:0.39.2.0? ",73.84
"t0:0.0, p0:45.66, v0:0.29.1.0? ",45.95
"t0:0.0, p0:56.2, v0:-0.73.5.0? ",51.55
"t0:0.0, p0:46.51, v0:0.37.6.0? ",47.23
"t0:0.0, p0:36.73, v0:-0.24.5.0? ",34.53
"t0:0.0, p0:96.32, v0:-0.3.1.0? ",96.02
"t0:0.0, p0:88.53, v0:0.01.3.0? ",88.26
"t0:0.0, p0:58.45, v0:-0.81.1.0? ",57.64
"t0:0.0, p0:43.18, v0:0.81.4.0? ",45.82
"t0:0.0, p0:13.05, v0:-0.82.5.0? ",7.95
"t0:0.0, p0:93.26, v0:0.54.3.0? ",94.58
"t0:0.0, p0:68.14, v0:0.05.6.0? ",66.94
"t0:0.0, p0:28.5, v0:-0.4.1.0? ",28.1
"t0:0.0, p0:86.83, v0:-0.87.4.0? ",82.75
"t0:0.0, p0:1.26, v0:0.01.4.0? ",0.7
"t0:0.0, p0:30.22, v0:-0.68.3.0? ",27.88
"t0:0.0, p0:38.26, v0:0.6.6.0? ",40.36
"t0:0.0, p0:19.67, v0:0.62.2.0? ",20.81
"t0:0.0, p0:54.0, v0:-0.86.2.0? ",52.18
"t0:0.0, p0:94.43, v0:-0.05.5.0? ",93.18
"t0:0.0, p0:61.57, v0:-0.21.2.0? ",61.05
"t0:0.0, p0:33.01, v0:-0.41.1.0? ",32.6
"t0:0.0, p0:82.76, v0:-0.24.6.0? ",79.82
"t0:0.0, p0:47.02, v0:0.18.6.0? ",46.6
"t0:0.0, p0:33.94, v0:-0.18.6.0? ",31.36
"t0:0.0, p0:83.29, v0:0.86.1.0? ",84.15
"t0:0.0, p0:31.76, v0:0.83.2.0? ",33.32
"t0:0.0, p0:22.45, v0:0.32.5.0? ",23.05
"t0:0.0, p0:50.29, v0:0.97.4.0? ",53.57
"t0:0.0, p0:90.37, v0:-0.66.1.0? ",89.71
"t0:0.0, p0:35.46, v0:-0.78.1.0? ",34.68
"t0:0.0, p0:84.65, v0:0.5.4.0? ",86.05
"t0:0.0, p0:34.89, v0:0.3.2.0? ",35.39
"t0:0.0, p0:38.19, v0:-0.75.5.0? ",33.44
"t0:0.0, p0:66.08, v0:-0.06.1.0? ",66.02
"t0:0.0, p0:73.95, v0:-0.5.4.0? ",71.35
"t0:0.0, p0:93.73, v0:0.27.6.0? ",93.85
"t0:0.0, p0:3.81, v0:-0.23.6.0? ",0.93
"t0:0.0, p0:4.78, v0:0.87.5.0? ",8.13
"t0:0.0, p0:21.8, v0:-0.38.6.0? ",18.02
"t0:0.0, p0:15.84, v0:0.77.4.0? ",18.32
"t0:0.0, p0:64.44, v0:-0.72.4.0? ",60.96
"t0:0.0, p0:91.64, v0:0.65.1.0? ",92.29
"t0:0.0, p0:16.36, v0:-0.11.4.0? ",15.32
"t0:0.0, p0:55.68, v0:0.07.4.0? ",55.36
"t0:0.0, p0:91.39, v0:-0.15.3.0? ",90.64
"t0:0.0, p0:52.26, v0:0.64.1.0? ",52.9
"t0:0.0, p0:99.62, v0:0.72.1.0? ",100.34
"t0:0.0, p0:17.69, v0:-0.55.2.0? ",16.49
"t0:0.0, p0:5.45, v0:-0.01.2.0? ",5.33
"t0:0.0, p0:50.46, v0:-0.95.1.0? ",49.51
"t0:0.0, p0:12.48, v0:-0.71.2.0? ",10.96
"t0:0.0, p0:0.02, v0:0.57.1.0? ",0.59
"t0:0.0, p0:36.42, v0:-0.87.4.0? ",32.34
"t0:0.0, p0:8.53, v0:-0.17.5.0? ",6.68
"t0:0.0, p0:46.05, v0:0.84.2.0? ",47.63
"t0:0.0, p0:62.65, v0:0.75.4.0? ",65.05
"t0:0.0, p0:43.55, v0:0.99.4.0? ",46.91
"t0:0.0, p0:48.8, v0:0.8.5.0? ",51.8
"t0:0.0, p0:12.32, v0:-0.64.2.0? ",10.94
"t0:0.0, p0:23.49, v0:0.87.1.0? ",24.36
"t0:0.0, p0:84.64, v0:-0.11.5.0? ",83.09
"t0:0.0, p0:11.45, v0:-0.47.2.0? ",10.41
"t0:0.0, p0:7.87, v0:0.98.2.0? ",9.73
"t0:0.0, p0:43.47, v0:0.96.4.0? ",46.71
"t0:0.0, p0:24.28, v0:0.59.1.0? ",24.87
"t0:0.0, p0:10.6, v0:0.87.4.0? ",13.48
"t0:0.0, p0:80.75, v0:-0.43.1.0? ",80.32
"t0:0.0, p0:4.18, v0:0.22.4.0? ",4.46
"t0:0.0, p0:6.25, v0:0.29.4.0? ",6.81
"t0:0.0, p0:52.8, v0:0.31.1.0? ",53.11
"t0:0.0, p0:69.23, v0:0.31.6.0? ",69.59
"t0:0.0, p0:28.49, v0:0.88.3.0? ",30.83
"t0:0.0, p0:35.81, v0:0.2.6.0? ",35.51
"t0:0.0, p0:53.98, v0:0.47.5.0? ",55.33
"t0:0.0, p0:89.43, v0:0.95.2.0? ",91.23
"t0:0.0, p0:62.05, v0:0.38.3.0? ",62.89
"t0:0.0, p0:70.04, v0:-0.05.2.0? ",69.84
"t0:0.0, p0:30.75, v0:0.7.4.0? ",32.95
"t0:0.0, p0:75.29, v0:0.62.4.0? ",77.17
"t0:0.0, p0:49.14, v0:0.18.6.0? ",48.72
"t0:0.0, p0:92.65, v0:-0.35.2.0? ",91.85
"t0:0.0, p0:64.45, v0:-0.64.6.0? ",59.11
"t0:0.0, p0:70.72, v0:1.0.1.0? ",71.72
"t0:0.0, p0:34.49, v0:0.45.3.0? ",35.54
"t0:0.0, p0:30.04, v0:-0.42.3.0? ",28.48
"t0:0.0, p0:27.07, v0:0.19.6.0? ",26.71
"t0:0.0, p0:67.11, v0:0.4.1.0? ",67.51
"t0:0.0, p0:26.32, v0:-0.63.1.0? ",25.69
"t0:0.0, p0:40.06, v0:-0.01.4.0? ",39.42
"t0:0.0, p0:87.4, v0:0.44.2.0? ",88.18
"t0:0.0, p0:29.26, v0:0.99.5.0? ",33.21
"t0:0.0, p0:52.43, v0:-0.86.6.0? ",45.77
"t0:0.0, p0:89.96, v0:0.14.1.0? ",90.1
"t0:0.0, p0:64.28, v0:-0.55.1.0? ",63.73
"t0:0.0, p0:1.65, v0:0.91.5.0? ",5.2
"t0:0.0, p0:88.52, v0:-0.41.4.0? ",86.28
"t0:0.0, p0:92.66, v0:0.98.2.0? ",94.52
"t0:0.0, p0:74.5, v0:0.63.1.0? ",75.13
"t0:0.0, p0:39.81, v0:-0.13.4.0? ",38.69
"t0:0.0, p0:68.04, v0:0.69.4.0? ",70.2
"t0:0.0, p0:54.68, v0:-0.33.3.0? ",53.39
"t0:0.0, p0:61.13, v0:0.77.4.0? ",63.61
"t0:0.0, p0:23.81, v0:0.87.3.0? ",26.12
"t0:0.0, p0:4.73, v0:-0.6.4.0? ",1.73
"t0:0.0, p0:94.67, v0:-0.83.1.0? ",93.84
"t0:0.0, p0:57.55, v0:0.06.2.0? ",57.57
"t0:0.0, p0:24.5, v0:-0.9.3.0? ",21.5
"t0:0.0, p0:22.19, v0:0.73.3.0? ",24.08
"t0:0.0, p0:72.04, v0:-0.39.2.0? ",71.16
"t0:0.0, p0:30.14, v0:-0.5.4.0? ",27.54
"t0:0.0, p0:18.37, v0:0.78.3.0? ",20.41
"t0:0.0, p0:68.92, v0:0.55.4.0? ",70.52
"t0:0.0, p0:70.44, v0:-0.82.5.0? ",65.34
"t0:0.0, p0:71.34, v0:0.71.4.0? ",73.58
"t0:0.0, p0:92.4, v0:-0.01.2.0? ",92.28
"t0:0.0, p0:64.45, v0:0.9.4.0? ",67.45
"t0:0.0, p0:25.89, v0:-0.47.1.0? ",25.42
"t0:0.0, p0:82.19, v0:0.1.3.0? ",82.19
"t0:0.0, p0:46.06, v0:0.62.3.0? ",47.62
"t0:0.0, p0:48.47, v0:0.36.4.0? ",49.31
