question,answer
"An object is dropped at time 0.0 with initial position 44.4, 57.72 and initial velocity 0.0, -0.46.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",55.28
"An object is dropped at time 0.0 with initial position 0.4, 24.95 and initial velocity 0.0, 0.04.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",24.15
"An object is dropped at time 0.0 with initial position 7.27, 34.55 and initial velocity 0.0, 0.01.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",33.6
"An object is dropped at time 0.0 with initial position 42.95, 14.32 and initial velocity 0.0, 0.36.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",15.12
"An object is dropped at time 0.0 with initial position 31.56, 6.96 and initial velocity 0.0, -0.07.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",5.04
"An object is dropped at time 0.0 with initial position 32.59, 28.89 and initial velocity 0.0, -0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",26.43
"An object is dropped at time 0.0 with initial position 40.35, 44.4 and initial velocity 0.0, 0.84.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",45.24
"An object is dropped at time 0.0 with initial position 32.74, 63.41 and initial velocity 0.0, 0.15.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",63.61
"An object is dropped at time 0.0 with initial position 34.47, 72.69 and initial velocity 0.0, -0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",72.59
"An object is dropped at time 0.0 with initial position 98.77, 64.19 and initial velocity 0.0, 0.47.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",65.3
"An object is dropped at time 0.0 with initial position 4.0, 47.61 and initial velocity 0.0, -0.63.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",45.42
"An object is dropped at time 0.0 with initial position 58.38, 48.2 and initial velocity 0.0, 0.68.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",50.6
"An object is dropped at time 0.0 with initial position 50.33, 38.84 and initial velocity 0.0, -0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",33.69
"An object is dropped at time 0.0 with initial position 37.01, 69.94 and initial velocity 0.0, -0.28.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",66.76
"An object is dropped at time 0.0 with initial position 53.83, 82.4 and initial velocity 0.0, -0.51.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",80.57
"An object is dropped at time 0.0 with initial position 29.06, 3.17 and initial velocity 0.0, 0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",5.45
"An object is dropped at time 0.0 with initial position 83.65, 0.4 and initial velocity 0.0, 0.13.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",0.0
"An object is dropped at time 0.0 with initial position 10.11, 20.86 and initial velocity 0.0, 0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",19.54
"An object is dropped at time 0.0 with initial position 26.53, 32.31 and initial velocity 0.0, -0.84.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",25.77
"An object is dropped at time 0.0 with initial position 7.68, 79.11 and initial velocity 0.0, 0.11.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",79.23
"An object is dropped at time 0.0 with initial position 79.47, 63.46 and initial velocity 0.0, 0.48.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",64.84
"An object is dropped at time 0.0 with initial position 86.8, 87.6 and initial velocity 0.0, 0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",87.98
"An object is dropped at time 0.0 with initial position 29.19, 22.39 and initial velocity 0.0, 0.63.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.55
"An object is dropped at time 0.0 with initial position 1.74, 4.87 and initial velocity 0.0, 0.34.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",5.63
"An object is dropped at time 0.0 with initial position 33.84, 38.68 and initial velocity 0.0, 0.18.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",38.92
"An object is dropped at time 0.0 with initial position 35.72, 96.18 and initial velocity 0.0, 0.69.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",96.87
"An object is dropped at time 0.0 with initial position 90.27, 79.45 and initial velocity 0.0, -0.42.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",75.43
"An object is dropped at time 0.0 with initial position 77.76, 18.05 and initial velocity 0.0, 0.45.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",19.1
"An object is dropped at time 0.0 with initial position 78.97, 26.91 and initial velocity 0.0, -0.09.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",26.34
"An object is dropped at time 0.0 with initial position 84.63, 0.59 and initial velocity 0.0, -0.99.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",0.0
"An object is dropped at time 0.0 with initial position 52.55, 63.68 and initial velocity 0.0, -0.19.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",62.81
"An object is dropped at time 0.0 with initial position 33.93, 80.53 and initial velocity 0.0, 0.8.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",81.33
"An object is dropped at time 0.0 with initial position 60.79, 93.51 and initial velocity 0.0, -0.36.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",92.69
"An object is dropped at time 0.0 with initial position 81.25, 50.78 and initial velocity 0.0, 0.08.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",50.5
"An object is dropped at time 0.0 with initial position 95.11, 30.02 and initial velocity 0.0, 0.76.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",33.08
"An object is dropped at time 0.0 with initial position 91.87, 72.04 and initial velocity 0.0, -0.88.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",69.1
"An object is dropped at time 0.0 with initial position 70.49, 30.08 and initial velocity 0.0, -0.27.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",29.81
"An object is dropped at time 0.0 with initial position 69.2, 0.32 and initial velocity 0.0, -0.52.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",0.0
"An object is dropped at time 0.0 with initial position 74.73, 78.06 and initial velocity 0.0, 0.44.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",79.26
"An object is dropped at time 0.0 with initial position 85.38, 24.38 and initial velocity 0.0, 0.62.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",26.48
"An object is dropped at time 0.0 with initial position 94.7, 14.68 and initial velocity 0.0, -0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",12.92
"An object is dropped at time 0.0 with initial position 71.96, 7.67 and initial velocity 0.0, 0.99.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",9.55
"An object is dropped at time 0.0 with initial position 23.41, 33.7 and initial velocity 0.0, 0.32.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",34.38
"An object is dropped at time 0.0 with initial position 34.57, 77.46 and initial velocity 0.0, -0.21.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",76.94
"An object is dropped at time 0.0 with initial position 3.04, 59.03 and initial velocity 0.0, 0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",60.59
"An object is dropped at time 0.0 with initial position 39.61, 14.47 and initial velocity 0.0, 0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",15.3
"An object is dropped at time 0.0 with initial position 10.36, 89.88 and initial velocity 0.0, -0.61.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",84.72
"An object is dropped at time 0.0 with initial position 47.76, 17.74 and initial velocity 0.0, -0.29.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",17.06
"An object is dropped at time 0.0 with initial position 69.56, 83.88 and initial velocity 0.0, 0.47.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",85.23
"An object is dropped at time 0.0 with initial position 26.21, 27.4 and initial velocity 0.0, 0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",27.36
"An object is dropped at time 0.0 with initial position 68.4, 91.65 and initial velocity 0.0, -0.52.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",91.13
"An object is dropped at time 0.0 with initial position 31.56, 57.49 and initial velocity 0.0, 0.02.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",57.51
"An object is dropped at time 0.0 with initial position 99.27, 33.13 and initial velocity 0.0, -0.87.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",32.26
"An object is dropped at time 0.0 with initial position 96.25, 26.57 and initial velocity 0.0, 0.26.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",26.83
"An object is dropped at time 0.0 with initial position 16.51, 36.62 and initial velocity 0.0, -0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",35.46
"An object is dropped at time 0.0 with initial position 33.36, 37.99 and initial velocity 0.0, -0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",35.2
